RecordId,Address,Zip_Original,Species,Diameter,Condition,Wires,Sidewalk_Condition,Support_Structure,Borough,Longitude,Latitude,Zip_New,CensusTract_2010,CensusBlock_2010,SegmentID,Spc_Common,Spc_Latin,Location
591,474 GREENWICH ST,10013,PS,0,Planting Space,None,Good,None,Manhattan,-74.009354,40.724616,10013,39,1003,31633,PLANTING SITE,PLANTING SITE,"(40.724616, -74.009354)"
592,506 CANAL ST,10013,ACSA1,14,Excellent,None,Good,None,Manhattan,-74.0095,40.724817,10013,39,1004,31636,"MAPLE, SILVER",ACER SACCHARINUM,"(40.724817, -74.0095)"
593,506 CANAL ST,10013,SOJA,3,Excellent,None,Good,None,Manhattan,-74.0095,40.724817,10013,39,1004,31636,JAPANESE PAGODA TREE,SOPHORA JAPONICA,"(40.724817, -74.0095)"
594,508 CANAL ST,10013,PYCA,3,Excellent,None,Good,None,Manhattan,-74.009585,40.72487,10013,39,1004,31636,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.72487, -74.009585)"
595,207 HUDSON ST,10013,ULAM,6,Excellent,None,Good,None,Manhattan,-74.007946,40.723513,10013,39,1007,164194,"ELM, AMERICAN",ULMUS AMERICANA,"(40.723513, -74.007946)"
596,16 DESBROSSES ST,10013,PLAC,9,Good,None,Good,None,Manhattan,-74.009066,40.723387,10013,39,1007,31827,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.723387, -74.009066)"
597,16 DESBROSSES ST,10013,PLAC,7,Excellent,None,Good,None,Manhattan,-74.009066,40.723387,10013,39,1007,31827,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.723387, -74.009066)"
598,195 HUDSON ST,10013,PLAC,9,Excellent,None,Good,None,Manhattan,-74.008028,40.723132,10013,39,1013,31826,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.723132, -74.008028)"
599,215 HESTER ST,10013,MAPU,2,Good,None,Good,None,Manhattan,-73.999152,40.718585,10013,41,5002,32338,APPLE,MALUS PUMILA,"(40.718585, -73.999152)"
2317,72-074 E 3 ST,10003,GLTR,4,Good,None,Good,Stakes / Wires,Manhattan,1,1,10003,3602,1000,32894,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(1.0, 1.0)"
600,17 CLEVELAND PL,10012,QUPA,5,Good,None,Good,None,Manhattan,-73.997323,40.721678,10012,41,6001,32369,"OAK, PIN",QUERCUS PALUSTRIS,"(40.721678, -73.997323)"
601,19 CLEVELAND PL,10012,PS,0,Planting Space,None,Good,None,Manhattan,-73.997287,40.721785,10012,41,6001,32369,PLANTING SITE,PLANTING SITE,"(40.721785, -73.997287)"
602,21 CLEVELAND PL,10012,QUPA,4,Unknown,None,Good,None,Manhattan,-73.997251,40.721893,10012,41,6001,32369,"OAK, PIN",QUERCUS PALUSTRIS,"(40.721893, -73.997251)"
603,25 CLEVELAND PL,10012,GIBI,4,Unknown,None,Good,None,Manhattan,-73.997179,40.722108,10012,41,6001,32369,GINKGO,GINKGO BILOBA,"(40.722108, -73.997179)"
604,106 KENMARE ST,10012,GIBI,11,Good,None,Good,None,Manhattan,-73.997202,40.721383,10012,45,1006,32368,GINKGO,GINKGO BILOBA,"(40.721383, -73.997202)"
605,106 KENMARE ST,10012,PS,0,Planting Space,None,Good,None,Manhattan,-73.997202,40.721383,10012,45,1006,32368,PLANTING SITE,PLANTING SITE,"(40.721383, -73.997202)"
606,85 KENMARE ST,10012,GLTR,9,Unknown,None,Good,None,Manhattan,-73.996688,40.72121,10012,41,6001,32516,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.72121, -73.996688)"
607,97 KENMARE ST,10012,GLTR,8,Unknown,None,Good,None,Manhattan,-73.996988,40.721311,10012,41,6001,32516,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.721311, -73.996988)"
608,97 KENMARE ST,10012,GLTR,5,Unknown,None,Good,None,Manhattan,-73.996988,40.721311,10012,41,6001,32516,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.721311, -73.996988)"
609,97 KENMARE ST,10012,GLTR,5,Unknown,None,Good,None,Manhattan,-73.996988,40.721311,10012,41,6001,32516,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.721311, -73.996988)"
610,98 KENMARE ST,10012,GLTR,11,Unknown,None,Good,None,Manhattan,-73.996957,40.721301,10012,41,6002,32516,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.721301, -73.996957)"
611,98 KENMARE ST,10012,GLTR,10,Unknown,None,Good,None,Manhattan,-73.996957,40.721301,10012,41,6002,32516,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.721301, -73.996957)"
612,438 BROOME ST,10012,UNKNOWN,2,Good,None,Good,None,Manhattan,-73.999641,40.721697,10013,45,1002,32361,UNKNOWN LIVE TREES,UNKNOWN LIVE TREES ,"(40.721697, -73.999641)"
613,438 BROOME ST,10012,UNKNOWN,2,Good,None,Good,None,Manhattan,-73.999641,40.721697,10013,45,1002,32361,UNKNOWN LIVE TREES,UNKNOWN LIVE TREES ,"(40.721697, -73.999641)"
614,378 BROOME ST,10012,GLTR,7,Good,None,Good,None,Manhattan,-73.996336,40.720304,10013,41,6003,32494,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.720304, -73.996336)"
615,369 BROOME ST,10012,GLTR,7,Good,None,Good,None,Manhattan,-73.99602,40.720177,10013,41,3000,32500,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.720177, -73.99602)"
616,179 GRAND ST,10013,PYCA,5,Good,None,Good,None,Manhattan,-73.99779,40.719492,10013,41,5003,32344,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.719492, -73.99779)"
617,179 GRAND ST,10013,PYCA,5,Good,None,Good,None,Manhattan,-73.99779,40.719492,10013,41,5003,32344,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.719492, -73.99779)"
618,194 GRAND ST,10013,GLTR,4,Good,None,Good,None,Manhattan,-73.99699,40.71922,10013,41,4000,32349,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.71922, -73.99699)"
619,12 SPRING ST,10012,GIBI,4,Good,None,Good,None,Manhattan,-73.99469,40.721304,10012,41,1000,275212,GINKGO,GINKGO BILOBA,"(40.721304, -73.99469)"
620,10 SPRING ST,10012,GIBI,4,Good,None,Good,None,Manhattan,-73.994514,40.721231,10012,41,1000,275212,GINKGO,GINKGO BILOBA,"(40.721231, -73.994514)"
621,7 SPRING ST,10012,TICO,9,Good,None,Good,None,Manhattan,-73.994338,40.721159,10012,43,2000,275212,"LINDEN, LITTLE LEAF",TILIA CORDATA,"(40.721159, -73.994338)"
622,159 MOTT ST,10013,GLTR,2,Good,None,Good,None,Manhattan,-73.996314,40.719465,10013,41,4000,32492,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.719465, -73.996314)"
623,129 MULBERRY ST,10013,GIBI,4,Good,None,Good,None,Manhattan,-73.99792,40.718176,10013,41,5003,32324,GINKGO,GINKGO BILOBA,"(40.718176, -73.99792)"
624,130 BAXTER ST,10013,GIBI,4,Good,None,Good,None,Manhattan,-73.99881,40.718351,10013,41,5005,32316,GINKGO,GINKGO BILOBA,"(40.718351, -73.99881)"
625,195 HUDSON ST,10013,PLAC,10,Excellent,None,Good,None,Manhattan,-74.008028,40.723132,10013,39,1013,31826,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.723132, -74.008028)"
626,195 HUDSON ST,10013,PLAC,10,Excellent,None,Good,None,Manhattan,-74.008028,40.723132,10013,39,1013,31826,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.723132, -74.008028)"
627,195 HUDSON ST,10013,PLAC,11,Excellent,None,Good,None,Manhattan,-74.008028,40.723132,10013,39,1013,31826,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.723132, -74.008028)"
628,200 HUDSON ST,10013,PYCA,4,Excellent,None,Good,None,Manhattan,-74.00805,40.723011,10013,33,3002,31826,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.723011, -74.00805)"
629,200 HUDSON ST,10003,PYCA,4,Excellent,None,Good,None,Manhattan,-74.00805,40.723011,10013,33,3002,31826,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.723011, -74.00805)"
630,200 HUDSON ST,10003,PYCA,3,Excellent,None,Good,None,Manhattan,-74.00805,40.723011,10013,33,3002,31826,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.723011, -74.00805)"
631,200 HUDSON ST,10003,PYCA,3,Excellent,None,Good,None,Manhattan,-74.00805,40.723011,10013,33,3002,31826,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.723011, -74.00805)"
632,200 HUDSON ST,10012,QUPH,10,Excellent,None,Good,None,Manhattan,-74.00805,40.723011,10013,33,3002,31826,"OAK, WILLOW",QUERCUS PHELLOS,"(40.723011, -74.00805)"
633,157 HUDSON ST,10003,PYCA,11,Unknown,None,Good,None,Manhattan,-74.008269,40.721651,10013,39,1020,31606,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.721651, -74.008269)"
634,130 BAXTER ST,10012,SOJA,4,Good,None,Good,None,Manhattan,-73.99881,40.718351,10013,41,5005,32316,JAPANESE PAGODA TREE,SOPHORA JAPONICA,"(40.718351, -73.99881)"
635,130 BAXTER ST,10003,SOJA,5,Good,None,Good,None,Manhattan,-73.99881,40.718351,10013,41,5005,32316,JAPANESE PAGODA TREE,SOPHORA JAPONICA,"(40.718351, -73.99881)"
636,130 BAXTER ST,10012,UNKSHFT,0,Stump,None,Good,None,Manhattan,-73.99881,40.718351,10013,41,5005,32316,UNKNOWN SHAFT,UNKNOWN SHAFT ,"(40.718351, -73.99881)"
637,55 Avenue of the Amer,10012,PYCA,4,Excellent,None,Good,None,Manhattan,-74.005274,40.721231,10013,33,3009,31813,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.721231, -74.005274)"
638,55 Avenue of the Amer,10012,PYCA,3,Excellent,None,Good,None,Manhattan,-74.005274,40.721231,10013,33,3009,31813,"PEAR, CALLERY",PYRUS CALLERYANA,"(40.721231, -74.005274)"
639,130 BAXTER ST,10003,SOJA,4,Unknown,None,Good,None,Manhattan,-73.99881,40.718351,10013,41,5005,32316,JAPANESE PAGODA TREE,SOPHORA JAPONICA,"(40.718351, -73.99881)"
640,55 Avenue of the Amer,10003,PS,0,Planting Space,None,Good,None,Manhattan,-74.005274,40.721231,10013,33,3009,31813,PLANTING SITE,PLANTING SITE,"(40.721231, -74.005274)"
641,130 BAXTER ST,10012,SOJA,4,Unknown,None,Good,None,Manhattan,-73.99881,40.718351,10013,41,5005,32316,JAPANESE PAGODA TREE,SOPHORA JAPONICA,"(40.718351, -73.99881)"
642,55 Avenue of the Amer,10003,TICO,6,Excellent,None,Good,None,Manhattan,-74.005274,40.721231,10013,33,3009,31813,"LINDEN, LITTLE LEAF",TILIA CORDATA,"(40.721231, -74.005274)"
643,55 Avenue of the Amer,10003,TICO,4,Excellent,None,Good,None,Manhattan,-74.005274,40.721231,10013,33,3009,31813,"LINDEN, LITTLE LEAF",TILIA CORDATA,"(40.721231, -74.005274)"
644,55 Avenue of the Amer,10012,TICO,3,Poor,None,Good,None,Manhattan,-74.005274,40.721231,10013,33,3009,31813,"LINDEN, LITTLE LEAF",TILIA CORDATA,"(40.721231, -74.005274)"
645,55 Avenue of the Amer,10012,TICO,11,Excellent,None,Good,None,Manhattan,-74.005274,40.721231,10013,33,3009,31813,"LINDEN, LITTLE LEAF",TILIA CORDATA,"(40.721231, -74.005274)"
646,55 Avenue of the Amer,10003,TICO,6,Good,None,Good,None,Manhattan,-74.005274,40.721231,10013,33,3009,31813,"LINDEN, LITTLE LEAF",TILIA CORDATA,"(40.721231, -74.005274)"
647,118 MULBERRY ST,10012,UNKNOWN,1,Good,None,Good,None,Manhattan,-73.998173,40.717758,10013,41,4002,32320,UNKNOWN LIVE TREES,UNKNOWN LIVE TREES ,"(40.717758, -73.998173)"
648,55 Avenue of the Amer,10003,TICO,11,Excellent,None,Good,None,Manhattan,-74.005274,40.721231,10013,33,3009,31813,"LINDEN, LITTLE LEAF",TILIA CORDATA,"(40.721231, -74.005274)"
649,55 Avenue of the Amer,10012,TICO,11,Excellent,None,Good,None,Manhattan,-74.005274,40.721231,10013,33,3009,31813,"LINDEN, LITTLE LEAF",TILIA CORDATA,"(40.721231, -74.005274)"
650,55 Avenue of the Amer,10003,TICO,8,Excellent,None,Good,None,Manhattan,-74.005274,40.721231,10013,33,3009,31813,"LINDEN, LITTLE LEAF",TILIA CORDATA,"(40.721231, -74.005274)"
651,129 MULBERRY ST,10003,GIBI,5,Good,None,Good,None,Manhattan,-73.99792,40.718176,10013,41,5003,32324,GINKGO,GINKGO BILOBA,"(40.718176, -73.99792)"
652,55 Avenue of the Amer,10003,TICO,11,Excellent,None,Good,None,Manhattan,-74.005274,40.721231,10013,33,3009,31813,"LINDEN, LITTLE LEAF",TILIA CORDATA,"(40.721231, -74.005274)"
653,129 MULBERRY ST,10003,GIBI,4,Good,None,Good,None,Manhattan,-73.99792,40.718176,10013,41,5003,32324,GINKGO,GINKGO BILOBA,"(40.718176, -73.99792)"
654,129 MULBERRY ST,10003,GIBI,4,Good,None,Good,None,Manhattan,-73.99792,40.718176,10013,41,5003,32324,GINKGO,GINKGO BILOBA,"(40.718176, -73.99792)"
655,55 Avenue of the Amer,10012,TICO,6,Good,None,Good,None,Manhattan,-74.005274,40.721231,10013,33,3009,31813,"LINDEN, LITTLE LEAF",TILIA CORDATA,"(40.721231, -74.005274)"
656,129 MULBERRY ST,10003,GIBI,3,Good,None,Good,None,Manhattan,-73.99792,40.718176,10013,41,5003,32324,GINKGO,GINKGO BILOBA,"(40.718176, -73.99792)"
657,55 Avenue of the Amer,10003,TICO,5,Poor,None,Good,None,Manhattan,-74.005274,40.721231,10013,33,3009,31813,"LINDEN, LITTLE LEAF",TILIA CORDATA,"(40.721231, -74.005274)"
658,55 Avenue of the Amer,10012,TICO,9,Excellent,None,Good,None,Manhattan,-74.005274,40.721231,10013,33,3009,31813,"LINDEN, LITTLE LEAF",TILIA CORDATA,"(40.721231, -74.005274)"
659,55 Avenue of the Amer,10003,TICO,5,Poor,None,Good,None,Manhattan,-74.005274,40.721231,10013,33,3009,31813,"LINDEN, LITTLE LEAF",TILIA CORDATA,"(40.721231, -74.005274)"
660,55 Avenue of the Amer,10012,TICO,6,Excellent,None,Good,None,Manhattan,-74.005274,40.721231,10013,33,3009,31813,"LINDEN, LITTLE LEAF",TILIA CORDATA,"(40.721231, -74.005274)"
661,260 W BROADWAY,10003,SOJA,9,Excellent,None,Good,None,Manhattan,-74.005466,40.720303,10013,33,3011,31812,JAPANESE PAGODA TREE,SOPHORA JAPONICA,"(40.720303, -74.005466)"
662,260 W BROADWAY,10003,SOJA,9,Excellent,None,Good,None,Manhattan,-74.005466,40.720303,10013,33,3011,31812,JAPANESE PAGODA TREE,SOPHORA JAPONICA,"(40.720303, -74.005466)"
663,260 W BROADWAY,10003,SOJA,9,Excellent,None,Good,None,Manhattan,-74.005466,40.720303,10013,33,3011,31812,JAPANESE PAGODA TREE,SOPHORA JAPONICA,"(40.720303, -74.005466)"
664,260 W BROADWAY,10003,PLAC,14,Excellent,None,Good,None,Manhattan,-74.005466,40.720303,10013,33,3011,31812,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.720303, -74.005466)"
665,260 W BROADWAY,10003,SOJA,4,Excellent,None,Good,None,Manhattan,-74.005466,40.720303,10013,33,3011,31812,JAPANESE PAGODA TREE,SOPHORA JAPONICA,"(40.720303, -74.005466)"
666,260 W BROADWAY,10003,SOJA,4,Excellent,None,Good,None,Manhattan,-74.005466,40.720303,10013,33,3011,31812,JAPANESE PAGODA TREE,SOPHORA JAPONICA,"(40.720303, -74.005466)"
667,260 W BROADWAY,10003,SOJA,5,Excellent,None,Good,None,Manhattan,-74.005466,40.720303,10013,33,3011,31812,JAPANESE PAGODA TREE,SOPHORA JAPONICA,"(40.720303, -74.005466)"
668,260 W BROADWAY,10003,SOJA,5,Poor,None,Good,None,Manhattan,-74.005466,40.720303,10013,33,3011,31812,JAPANESE PAGODA TREE,SOPHORA JAPONICA,"(40.720303, -74.005466)"
669,260 W BROADWAY,10003,PLAC,12,Excellent,None,Good,None,Manhattan,-74.005466,40.720303,10013,33,3011,31812,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.720303, -74.005466)"
670,260 W BROADWAY,10003,SOJA,5,Excellent,None,Good,None,Manhattan,-74.005466,40.720303,10013,33,3011,31812,JAPANESE PAGODA TREE,SOPHORA JAPONICA,"(40.720303, -74.005466)"
671,260 W BROADWAY,10003,PLAC,17,Excellent,None,Good,None,Manhattan,-74.005466,40.720303,10013,33,3011,31812,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.720303, -74.005466)"
672,8 BEACH ST,10003,UNKDEAD,0,Dead,None,Good,None,Manhattan,-74.006001,40.720203,10013,33,3013,31806,UNKNOWN DEAD TREES,UNKNOWN DEAD TREES ,"(40.720203, -74.006001)"
673,62 SPRING ST,10009,COMA,5,Good,None,Good,None,Manhattan,-73.997091,40.72233,10012,45,1001,32514,"CHERRY, CORNELIAN",CORNUS MAS,"(40.72233, -73.997091)"
674,62 SPRING ST,10009,COMA,5,Good,None,Good,None,Manhattan,-73.997091,40.72233,10012,45,1001,32514,"CHERRY, CORNELIAN",CORNUS MAS,"(40.72233, -73.997091)"
675,62 SPRING ST,10009,COMA,5,Good,None,Good,None,Manhattan,-73.997091,40.72233,10012,45,1001,32514,"CHERRY, CORNELIAN",CORNUS MAS,"(40.72233, -73.997091)"
676,62 SPRING ST,10009,COMA,4,Good,None,Good,None,Manhattan,-73.997091,40.72233,10012,45,1001,32514,"CHERRY, CORNELIAN",CORNUS MAS,"(40.72233, -73.997091)"
677,246 W BROADWAY,10009,UNKNOWN,15,Good,None,Good,None,Manhattan,-74.005808,40.719872,10013,33,3013,31805,UNKNOWN LIVE TREES,UNKNOWN LIVE TREES ,"(40.719872, -74.005808)"
678,80 N MOORE ST,10009,GLTR,5,Excellent,None,Good,None,Manhattan,-74.010532,40.720159,10013,39,2001,31567,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.720159, -74.010532)"
679,80 N MOORE ST,10009,GLTR,5,Excellent,None,Good,None,Manhattan,-74.010532,40.720159,10013,39,2001,31567,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.720159, -74.010532)"
680,80 N MOORE ST,10009,GLTR,5,Good,None,Good,None,Manhattan,-74.010532,40.720159,10013,39,2001,31567,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.720159, -74.010532)"
681,80 N MOORE ST,10009,GLTR,5,Good,None,Good,None,Manhattan,-74.010532,40.720159,10013,39,2001,31567,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.720159, -74.010532)"
682,80 N MOORE ST,10009,GLTR,5,Excellent,None,Good,None,Manhattan,-74.010532,40.720159,10013,39,2001,31567,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.720159, -74.010532)"
683,80 N MOORE ST,10009,GLTR,5,Excellent,None,Good,None,Manhattan,-74.010532,40.720159,10013,39,2001,31567,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.720159, -74.010532)"
684,80 N MOORE ST,10009,GLTR,5,Excellent,None,Good,None,Manhattan,-74.010532,40.720159,10013,39,2001,31567,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.720159, -74.010532)"
685,38 WEST ST,10009,GLTR,5,Good,None,Good,None,Manhattan,-74.015628,40.707402,10006,13,2004,105786,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.707402, -74.015628)"
686,38 WEST ST,10009,GLTR,5,Excellent,None,Good,None,Manhattan,-74.015628,40.707402,10006,13,2004,105786,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.707402, -74.015628)"
687,38 WEST ST,10009,GLTR,5,Excellent,None,Good,None,Manhattan,-74.015628,40.707402,10006,13,2004,105786,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.707402, -74.015628)"
688,38 WEST ST,10009,GLTR,6,Excellent,None,Good,None,Manhattan,-74.015628,40.707402,10006,13,2004,105786,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.707402, -74.015628)"
689,38 WEST ST,10009,GLTR,6,Excellent,None,Good,None,Manhattan,-74.015628,40.707402,10006,13,2004,105786,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.707402, -74.015628)"
690,38 WEST ST,10009,GLTR,5,Excellent,None,Good,None,Manhattan,-74.015628,40.707402,10006,13,2004,105786,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.707402, -74.015628)"
691,38 WEST ST,10009,GLTR,4,Excellent,None,Good,None,Manhattan,-74.015628,40.707402,10006,13,2004,105786,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.707402, -74.015628)"
692,38 WEST ST,10009,GLTR,4,Excellent,None,Good,None,Manhattan,-74.015628,40.707402,10006,13,2004,105786,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.707402, -74.015628)"
693,38 WEST ST,10009,GLTR,6,Excellent,None,Good,None,Manhattan,-74.015628,40.707402,10006,13,2004,105786,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.707402, -74.015628)"
694,38 WEST ST,10009,GLTR,8,Excellent,None,Good,None,Manhattan,-74.015628,40.707402,10006,13,2004,105786,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.707402, -74.015628)"
695,38 WEST ST,10009,QURU,4,Excellent,None,Good,None,Manhattan,-74.015628,40.707402,10006,13,2004,105786,"OAK, NORTHERN RED",QUERCUS RUBRA,"(40.707402, -74.015628)"
696,38 WEST ST,10009,PS,0,Planting Space,None,Good,None,Manhattan,-74.015628,40.707402,10006,13,2004,105786,PLANTING SITE,PLANTING SITE,"(40.707402, -74.015628)"
697,38 WEST ST,10009,GLTR,5,Excellent,None,Good,None,Manhattan,-74.015628,40.707402,10006,13,2004,105786,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.707402, -74.015628)"
698,38 WEST ST,10009,GLTR,5,Good,None,Good,None,Manhattan,-74.015628,40.707402,10006,13,2004,105786,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.707402, -74.015628)"
699,38 WEST ST,10009,GLTR,5,Excellent,None,Good,None,Manhattan,-74.015628,40.707402,10006,13,2004,105786,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.707402, -74.015628)"
700,38 WEST ST,10009,GLTR,4,Poor,None,Good,None,Manhattan,-74.015628,40.707402,10006,13,2004,105786,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.707402, -74.015628)"
701,38 WEST ST,10009,GLTR,4,Excellent,None,Good,None,Manhattan,-74.015628,40.707402,10006,13,2004,105786,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.707402, -74.015628)"
702,38 WEST ST,10009,GLTR,5,Excellent,None,Good,None,Manhattan,-74.015628,40.707402,10006,13,2004,105786,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.707402, -74.015628)"
703,38 WEST ST,10009,GLTR,5,Excellent,None,Good,None,Manhattan,-74.015628,40.707402,10006,13,2004,105786,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.707402, -74.015628)"
704,38 WEST ST,10009,GLTR,5,Excellent,None,Good,None,Manhattan,-74.015628,40.707402,10006,13,2004,105786,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.707402, -74.015628)"
706,38 WEST ST,10009,GLTR,5,Excellent,None,Good,None,Manhattan,-74.015628,40.707402,10006,13,2004,105786,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.707402, -74.015628)"
711,218 LAFAYETTE ST,10013,GIBI,8,Unknown,None,Good,None,Manhattan,-73.99746,40.721923,10012,45,1001,32365,GINKGO,GINKGO BILOBA,"(40.721923, -73.99746)"
713,216 LAFAYETTE ST,10013,PLAC,18,Unknown,None,Good,None,Manhattan,-73.997518,40.721855,10012,45,1001,32365,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.721855, -73.997518)"
714,214 LAFAYETTE ST,10013,PLAC,11,Unknown,None,Good,None,Manhattan,-73.997576,40.721788,10012,45,1001,32365,LONDON PLANETREE,PLATANUS ACERIFOLIA,"(40.721788, -73.997576)"
715,212 LAFAYETTE ST,10013,UNKNOWN,0,Unknown,None,Good,None,Manhattan,-73.997634,40.721721,10012,45,1001,32365,UNKNOWN LIVE TREES,UNKNOWN LIVE TREES ,"(40.721721, -73.997634)"
716,690 GREENWICH ST,10013,GLTR,5,Excellent,None,Good,None,Manhattan,-74.007459,40.733294,10014,75,1005,31954,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.733294, -74.007459)"
717,690 GREENWICH ST,10013,GLTR,6,Excellent,None,Good,None,Manhattan,-74.007459,40.733294,10014,75,1005,31954,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.733294, -74.007459)"
718,690 GREENWICH ST,10013,GLTR,6,Excellent,None,Good,None,Manhattan,-74.007459,40.733294,10014,75,1005,31954,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.733294, -74.007459)"
719,171 ELIZABETH ST,10013,UNKNOWN,12,Good,None,Good,None,Manhattan,-73.994794,40.721078,10012,41,1001,32505,UNKNOWN LIVE TREES,UNKNOWN LIVE TREES ,"(40.721078, -73.994794)"
720,173 ELIZABETH ST,10013,UNKNOWN,16,Good,None,Good,None,Manhattan,-73.994766,40.721152,10012,41,1001,32505,UNKNOWN LIVE TREES,UNKNOWN LIVE TREES ,"(40.721152, -73.994766)"
721,390 GREENWICH ST,10013,GLTR,7,Excellent,None,Good,None,Manhattan,-74.010119,40.720648,10013,39,2002,31568,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.720648, -74.010119)"
722,176 ELIZABETH ST,10013,UNKNOWN,14,Good,None,Good,None,Manhattan,-73.994779,40.721118,10012,41,1000,32505,UNKNOWN LIVE TREES,UNKNOWN LIVE TREES ,"(40.721118, -73.994779)"
723,390 GREENWICH ST,10013,GLTR,7,Excellent,None,Good,None,Manhattan,-74.010119,40.720648,10013,39,2002,31568,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.720648, -74.010119)"
724,390 GREENWICH ST,10013,GLTR,5,Excellent,None,Good,None,Manhattan,-74.010119,40.720648,10013,39,2002,31568,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.720648, -74.010119)"
725,390 GREENWICH ST,10013,GLTR,5,Excellent,None,Good,None,Manhattan,-74.010119,40.720648,10013,39,2002,31568,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.720648, -74.010119)"
726,174 ELIZABETH ST,10013,UNKNOWN,13,Good,None,Good,None,Manhattan,-73.994802,40.721058,10012,41,1000,32505,UNKNOWN LIVE TREES,UNKNOWN LIVE TREES ,"(40.721058, -73.994802)"
727,390 GREENWICH ST,10013,GLTR,6,Good,None,Good,None,Manhattan,-74.010119,40.720648,10013,39,2002,31568,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.720648, -74.010119)"
728,390 GREENWICH ST,10013,GLTR,6,Excellent,None,Good,None,Manhattan,-74.010119,40.720648,10013,39,2002,31568,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.720648, -74.010119)"
729,390 GREENWICH ST,10013,GLTR,6,Good,None,Good,None,Manhattan,-74.010119,40.720648,10013,39,2002,31568,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.720648, -74.010119)"
730,390 GREENWICH ST,10013,GLTR,6,Good,None,Good,None,Manhattan,-74.010119,40.720648,10013,39,2002,31568,HONEYLOCUST,GLEDITSIA TRIACANTHOS,"(40.720648, -74.010119)"
